FID,Id,class,site_code,class_ID
9800,0,TREES,OBRIAN,9
9801,0,DECIDUOUS SHRUBS,OBRIAN,2
9802,0,DECIDUOUS SHRUBS,OBRIAN,2
9803,0,DECIDUOUS SHRUBS,OBRIAN,2
9804,0,DECIDUOUS SHRUBS,OBRIAN,2
9805,0,DECIDUOUS SHRUBS,OBRIAN,2
9806,0,DECIDUOUS SHRUBS,OBRIAN,2
9807,0,DECIDUOUS SHRUBS,OBRIAN,2
9808,0,DECIDUOUS SHRUBS,OBRIAN,2
9809,0,DECIDUOUS SHRUBS,OBRIAN,2
9810,0,DECIDUOUS SHRUBS,OBRIAN,2
9811,0,NON VEGETATED,OBRIAN,7
9812,0,NON VEGETATED,OBRIAN,7
9813,0,EVERGREEN SHRUBS,OGILVIE,3
9814,0,EVERGREEN SHRUBS,OGILVIE,3
9815,0,EVERGREEN SHRUBS,OGILVIE,3
9816,0,EVERGREEN SHRUBS,OGILVIE,3
9817,0,EVERGREEN SHRUBS,OGILVIE,3
9818,0,EVERGREEN SHRUBS,OGILVIE,3
9819,0,EVERGREEN SHRUBS,OGILVIE,3
9820,0,EVERGREEN SHRUBS,OGILVIE,3
9821,0,EVERGREEN SHRUBS,OGILVIE,3
9822,0,EVERGREEN SHRUBS,OGILVIE,3
9823,0,EVERGREEN SHRUBS,OGILVIE,3
9824,0,EVERGREEN SHRUBS,OGILVIE,3
9825,0,EVERGREEN SHRUBS,OGILVIE,3
9826,0,DECIDUOUS SHRUBS,OGILVIE,2
9827,0,EVERGREEN SHRUBS,OGILVIE,3
9828,0,FORBS,OGILVIE,4
9829,0,FORBS,OGILVIE,4
9830,0,FORBS,OGILVIE,4
9831,0,FORBS,OGILVIE,4
9832,0,FORBS,OGILVIE,4
9833,0,FORBS,OGILVIE,4
9834,0,GRAMINOIDS,OGILVIE,5
9835,0,GRAMINOIDS,OGILVIE,5
9836,0,GRAMINOIDS,OGILVIE,5
9837,0,GRAMINOIDS,OGILVIE,5
9838,0,GRAMINOIDS,OGILVIE,5
9839,0,EVERGREEN SHRUBS,OGILVIE,3
9840,0,EVERGREEN SHRUBS,OGILVIE,3
9841,0,EVERGREEN SHRUBS,OGILVIE,3
9842,0,EVERGREEN SHRUBS,OGILVIE,3
9843,0,EVERGREEN SHRUBS,OGILVIE,3
9844,0,EVERGREEN SHRUBS,OGILVIE,3
9845,0,EVERGREEN SHRUBS,OGILVIE,3
9846,0,EVERGREEN SHRUBS,OGILVIE,3
9847,0,EVERGREEN SHRUBS,OGILVIE,3
9848,0,EVERGREEN SHRUBS,OGILVIE,3
9849,0,EVERGREEN SHRUBS,OGILVIE,3
9850,0,TREES,OGILVIE,9
9851,0,TREES,OGILVIE,9
9852,0,EVERGREEN SHRUBS,OGILVIE,3
9853,0,EVERGREEN SHRUBS,OGILVIE,3
9854,0,EVERGREEN SHRUBS,OGILVIE,3
9855,0,EVERGREEN SHRUBS,OGILVIE,3
9856,0,EVERGREEN SHRUBS,OGILVIE,3
9857,0,EVERGREEN SHRUBS,OGILVIE,3
9858,0,EVERGREEN SHRUBS,OGILVIE,3
9859,0,EVERGREEN SHRUBS,OGILVIE,3
9860,0,EVERGREEN SHRUBS,OGILVIE,3
9861,0,EVERGREEN SHRUBS,OGILVIE,3
9862,0,LICHENS,OGILVIE,6
9863,0,BRYOPHYTES,OGILVIE,1
9864,0,BRYOPHYTES,OGILVIE,1
9865,0,BRYOPHYTES,OGILVIE,1
9866,0,TREES,OGILVIE,9
9867,0,TREES,OGILVIE,9
9868,0,GRAMINOIDS,OGILVIE,5
9869,0,DECIDUOUS SHRUBS,OGILVIE,2
9870,0,DECIDUOUS SHRUBS,OGILVIE,2
9871,0,DECIDUOUS SHRUBS,OGILVIE,2
9872,0,NON VEGETATED,OGILVIE,7
9873,0,NON VEGETATED,OGILVIE,7
9874,0,DECIDUOUS SHRUBS,OGILVIE,2
9875,0,BRYOPHYTES,PAGE,1
9876,0,BRYOPHYTES,PAGE,1
9877,0,BRYOPHYTES,PAGE,1
9878,0,BRYOPHYTES,PAGE,1
9879,0,BRYOPHYTES,PAGE,1
9880,0,DECIDUOUS SHRUBS,PAGE,2
9881,0,DECIDUOUS SHRUBS,PAGE,2
9882,0,BRYOPHYTES,PAGE,1
9883,0,BRYOPHYTES,PAGE,1
9884,0,BRYOPHYTES,PAGE,1
9885,0,BRYOPHYTES,PAGE,1
9886,0,DECIDUOUS SHRUBS,PAGE,2
9887,0,DECIDUOUS SHRUBS,PAGE,2
9888,0,DECIDUOUS SHRUBS,PAGE,2
9889,0,DECIDUOUS SHRUBS,PAGE,2
9890,0,DECIDUOUS SHRUBS,PAGE,2
9891,0,DECIDUOUS SHRUBS,PAGE,2
9892,0,FORBS,PAGE,4
9893,0,FORBS,PAGE,4
9894,0,DECIDUOUS SHRUBS,PAGE,2
9895,0,NON VEGETATED,PAGE,7
9896,0,NON VEGETATED,PAGE,7
9897,0,BRYOPHYTES,PAGE,1
9898,0,BRYOPHYTES,PAGE,1
9899,0,BRYOPHYTES,PAGE,1
9900,0,BRYOPHYTES,PAGE,1
9901,0,BRYOPHYTES,PAGE,1
9902,0,BRYOPHYTES,PAGE,1
9903,0,DECIDUOUS SHRUBS,PAGE,2
9904,0,DECIDUOUS SHRUBS,PAGE,2
9905,0,FORBS,PAGE,4
9906,0,DECIDUOUS SHRUBS,PAGE,2
9907,0,DECIDUOUS SHRUBS,PAGE,2
9908,0,DECIDUOUS SHRUBS,PAGE,2
9909,0,FORBS,PAGE,4
9910,0,DECIDUOUS SHRUBS,PAGE,2
9911,0,BRYOPHYTES,PAGE,1
9912,0,NON VEGETATED,PAGE,7
9913,0,BRYOPHYTES,PAGE,1
9914,0,BRYOPHYTES,PAGE,1
9915,0,BRYOPHYTES,PAGE,1
9916,0,BRYOPHYTES,PAGE,1
9917,0,BRYOPHYTES,PAGE,1
9918,0,BRYOPHYTES,PAGE,1
9919,0,BRYOPHYTES,PAGE,1
9920,0,BRYOPHYTES,PAGE,1
9921,0,BRYOPHYTES,PAGE,1
9922,0,BRYOPHYTES,PAGE,1
9923,0,BRYOPHYTES,PAGE,1
9924,0,FORBS,PAGE,4
9925,0,FORBS,PAGE,4
9926,0,FORBS,PAGE,4
9927,0,FORBS,PAGE,4
9928,0,NON VEGETATED,PAGE,7
9929,0,NON VEGETATED,PAGE,7
9930,0,NON VEGETATED,PAGE,7
9931,0,NON VEGETATED,PAGE,7
9932,0,NON VEGETATED,PAGE,7
9933,0,NON VEGETATED,PAGE,7
9934,0,NON VEGETATED,PAGE,7
9935,0,NON VEGETATED,PAGE,7
9936,0,DECIDUOUS SHRUBS,PAGE,2
9937,0,DECIDUOUS SHRUBS,PAGE,2
9938,0,GRAMINOIDS,PAGE,5
9939,0,GRAMINOIDS,PAGE,5
9940,0,BRYOPHYTES,PAGE,1
9941,0,GRAMINOIDS,PAGE,5
9942,0,GRAMINOIDS,PAGE,5
9943,0,GRAMINOIDS,PAGE,5
9944,0,GRAMINOIDS,PAGE,5
9945,0,GRAMINOIDS,PAGE,5
9946,0,GRAMINOIDS,PAGE,5
9947,0,GRAMINOIDS,PAGE,5
9948,0,GRAMINOIDS,PAGE,5
9949,0,EVERGREEN SHRUBS,PINNELL,3
9950,0,EVERGREEN SHRUBS,PINNELL,3
9951,0,EVERGREEN SHRUBS,PINNELL,3
9952,0,EVERGREEN SHRUBS,PINNELL,3
9953,0,EVERGREEN SHRUBS,PINNELL,3
9954,0,EVERGREEN SHRUBS,PINNELL,3
9955,0,LICHENS,PINNELL,6
9956,0,EVERGREEN SHRUBS,PINNELL,3
9957,0,FORBS,PINNELL,4
9958,0,LICHENS,PINNELL,6
9959,0,LICHENS,PINNELL,6
9960,0,LICHENS,PINNELL,6
9961,0,LICHENS,PINNELL,6
9962,0,LICHENS,PINNELL,6
9963,0,LICHENS,PINNELL,6
9964,0,LICHENS,PINNELL,6
9965,0,LICHENS,PINNELL,6
9966,0,GRAMINOIDS,PINNELL,5
9967,0,GRAMINOIDS,PINNELL,5
9968,0,GRAMINOIDS,PINNELL,5
9969,0,GRAMINOIDS,PINNELL,5
9970,0,GRAMINOIDS,PINNELL,5
9971,0,GRAMINOIDS,PINNELL,5
9972,0,GRAMINOIDS,PINNELL,5
9973,0,GRAMINOIDS,PINNELL,5
9974,0,LICHENS,PINNELL,6
9975,0,LICHENS,PINNELL,6
9976,0,LICHENS,PINNELL,6
9977,0,LICHENS,PINNELL,6
9978,0,LICHENS,PINNELL,6
9979,0,LICHENS,PINNELL,6
9980,0,GRAMINOIDS,PINNELL,5
9981,0,GRAMINOIDS,PINNELL,5
9982,0,GRAMINOIDS,PINNELL,5
9983,0,GRAMINOIDS,PINNELL,5
9984,0,LICHENS,PINNELL,6
9985,0,LICHENS,PINNELL,6
9986,0,NON VEGETATED,PINNELL,7
9987,0,LICHENS,PINNELL,6
9988,0,LICHENS,PINNELL,6
9989,0,LICHENS,PINNELL,6
9990,0,LICHENS,PINNELL,6
9991,0,BRYOPHYTES,PINNELL,1
9992,0,GRAMINOIDS,PINNELL,5
9993,0,LICHENS,PINNELL,6
9994,0,LICHENS,PINNELL,6
9995,0,LICHENS,PINNELL,6
9996,0,LICHENS,PINNELL,6
9997,0,LICHENS,PINNELL,6
9998,0,LICHENS,PINNELL,6
9999,0,GRAMINOIDS,PINNELL,5
10000,0,GRAMINOIDS,PINNELL,5
10001,0,GRAMINOIDS,PINNELL,5
10002,0,GRAMINOIDS,PINNELL,5
10003,0,GRAMINOIDS,PINNELL,5
10004,0,GRAMINOIDS,PINNELL,5
10005,0,GRAMINOIDS,PINNELL,5
10006,0,GRAMINOIDS,PINNELL,5
10007,0,GRAMINOIDS,PINNELL,5
10008,0,GRAMINOIDS,PINNELL,5
10009,0,GRAMINOIDS,PINNELL,5
10010,0,GRAMINOIDS,PINNELL,5
10011,0,GRAMINOIDS,PINNELL,5
10012,0,GRAMINOIDS,PINNELL,5
10013,0,GRAMINOIDS,PINNELL,5
10014,0,GRAMINOIDS,PINNELL,5
10015,0,BRYOPHYTES,PINNELL,1
10016,0,GRAMINOIDS,PINNELL,5
10017,0,LICHENS,PINNELL,6
10018,0,LICHENS,PINNELL,6
10019,0,LICHENS,PINNELL,6
10020,0,LICHENS,PINNELL,6
10021,0,LICHENS,PINNELL,6
10022,0,LICHENS,PINNELL,6
10023,0,LICHENS,PINNELL,6
10024,0,LICHENS,PINNELL,6
10025,0,LICHENS,PINNELL,6
10026,0,GRAMINOIDS,PINNELL,5
10027,0,GRAMINOIDS,PINNELL,5
10028,0,LICHENS,PINNELL,6
10029,0,LICHENS,PINNELL,6
10030,0,LICHENS,PINNELL,6
10031,0,LICHENS,PINNELL,6
10032,0,LICHENS,PORCUPINECREEK,6
10033,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10034,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10035,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10036,0,LICHENS,PORCUPINECREEK,6
10037,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10038,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10039,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10040,0,LICHENS,PORCUPINECREEK,6
10041,0,LICHENS,PORCUPINECREEK,6
10042,0,LICHENS,PORCUPINECREEK,6
10043,0,LICHENS,PORCUPINECREEK,6
10044,0,LICHENS,PORCUPINECREEK,6
10045,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10046,0,GRAMINOIDS,PORCUPINECREEK,5
10047,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10048,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10049,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10050,0,GRAMINOIDS,PORCUPINECREEK,5
10051,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10052,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10053,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10054,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10055,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10056,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10057,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10058,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10059,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10060,0,LICHENS,PORCUPINECREEK,6
10061,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10062,0,LICHENS,PORCUPINECREEK,6
10063,0,LICHENS,PORCUPINECREEK,6
10064,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10065,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10066,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10067,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10068,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10069,0,BRYOPHYTES,PORCUPINECREEK,1
10070,0,BRYOPHYTES,PORCUPINECREEK,1
10071,0,BRYOPHYTES,PORCUPINECREEK,1
10072,0,BRYOPHYTES,PORCUPINECREEK,1
10073,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10074,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10075,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10076,0,EVERGREEN SHRUBS,PORCUPINECREEK,3
10077,0,LICHENS,PORCUPINECREEK,6
10078,0,LICHENS,PORCUPINECREEK,6
10079,0,LICHENS,PORCUPINECREEK,6
10080,0,DECIDUOUS SHRUBS,PORCUPINECREEK,2
10081,0,DECIDUOUS SHRUBS,PORCUPINECREEK,2
10082,0,DECIDUOUS SHRUBS,PORCUPINECREEK,2
10083,0,DECIDUOUS SHRUBS,PORCUPINECREEK,2
10084,0,DECIDUOUS SHRUBS,PORCUPINECREEK,2
10085,0,DECIDUOUS SHRUBS,PORCUPINECREEK,2
10086,0,BRYOPHYTES,PRINDLE,1
10087,0,BRYOPHYTES,PRINDLE,1
10088,0,BRYOPHYTES,PRINDLE,1
10089,0,GRAMINOIDS,PRINDLE,5
10090,0,LICHENS,PRINDLE,6
10091,0,LICHENS,PRINDLE,6
10092,0,EVERGREEN SHRUBS,PRINDLE,3
10093,0,DECIDUOUS SHRUBS,PRINDLE,2
10094,0,DECIDUOUS SHRUBS,PRINDLE,2
10095,0,DECIDUOUS SHRUBS,PRINDLE,2
10096,0,DECIDUOUS SHRUBS,PRINDLE,2
10097,0,DECIDUOUS SHRUBS,PRINDLE,2
10098,0,DECIDUOUS SHRUBS,PRINDLE,2
10099,0,DECIDUOUS SHRUBS,PRINDLE,2
10100,0,GRAMINOIDS,PRINDLE,5
10101,0,GRAMINOIDS,PRINDLE,5
10102,0,GRAMINOIDS,PRINDLE,5
10103,0,EVERGREEN SHRUBS,PRINDLE,3
10104,0,EVERGREEN SHRUBS,PRINDLE,3
10105,0,NON VEGETATED,PRINDLE,7
10106,0,NON VEGETATED,PRINDLE,7
10107,0,NON VEGETATED,PRINDLE,7
10108,0,DECIDUOUS SHRUBS,PRINDLE,2
10109,0,DECIDUOUS SHRUBS,PRINDLE,2
10110,0,DECIDUOUS SHRUBS,PRINDLE,2
10111,0,NON VEGETATED,PRINDLE,7
10112,0,NON VEGETATED,PRINDLE,7
10113,0,DECIDUOUS SHRUBS,PRINDLE,2
10114,0,DECIDUOUS SHRUBS,PRINDLE,2
10115,0,DECIDUOUS SHRUBS,PRINDLE,2
10116,0,NON VEGETATED,PRINDLE,7
10117,0,NON VEGETATED,PRINDLE,7
10118,0,LICHENS,PRINDLE,6
10119,0,LICHENS,PRINDLE,6
10120,0,GRAMINOIDS,PRINDLE,5
10121,0,GRAMINOIDS,PRINDLE,5
10122,0,GRAMINOIDS,PRINDLE,5
10123,0,GRAMINOIDS,PRINDLE,5
10124,0,GRAMINOIDS,PRINDLE,5
10125,0,GRAMINOIDS,PRINDLE,5
10126,0,GRAMINOIDS,PRINDLE,5
10127,0,GRAMINOIDS,PRINDLE,5
10128,0,GRAMINOIDS,PRINDLE,5
10129,0,GRAMINOIDS,PRINDLE,5
10130,0,GRAMINOIDS,PRINDLE,5
10131,0,GRAMINOIDS,PRINDLE,5
10132,0,GRAMINOIDS,PRINDLE,5
10133,0,GRAMINOIDS,PRINDLE,5
10134,0,GRAMINOIDS,PRINDLE,5
10135,0,GRAMINOIDS,PRINDLE,5
10136,0,FORBS,PRINDLE,4
10137,0,FORBS,PRINDLE,4
10138,0,GRAMINOIDS,PRINDLE,5
10139,0,GRAMINOIDS,PRINDLE,5
10140,0,GRAMINOIDS,PRINDLE,5
10141,0,GRAMINOIDS,PRINDLE,5
10142,0,BRYOPHYTES,PRINDLE,1
10143,0,GRAMINOIDS,PRINDLE,5
10144,0,GRAMINOIDS,PRINDLE,5
10145,0,GRAMINOIDS,PRINDLE,5
10146,0,BRYOPHYTES,PRINDLE,1
10147,0,BRYOPHYTES,RUBY,1
10148,0,FORBS,RUBY,4
10149,0,FORBS,RUBY,4
10150,0,FORBS,RUBY,4
10151,0,FORBS,RUBY,4
10152,0,NON VEGETATED,RUBY,7
10153,0,NON VEGETATED,RUBY,7
10154,0,NON VEGETATED,RUBY,7
10155,0,BRYOPHYTES,RUBY,1
10156,0,NON VEGETATED,RUBY,7
10157,0,NON VEGETATED,RUBY,7
10158,0,NON VEGETATED,RUBY,7
10159,0,NON VEGETATED,RUBY,7
10160,0,NON VEGETATED,RUBY,7
10161,0,NON VEGETATED,RUBY,7
10162,0,EVERGREEN SHRUBS,RUBY,3
10163,0,EVERGREEN SHRUBS,RUBY,3
10164,0,EVERGREEN SHRUBS,RUBY,3
10165,0,EVERGREEN SHRUBS,RUBY,3
10166,0,EVERGREEN SHRUBS,RUBY,3
10167,0,EVERGREEN SHRUBS,RUBY,3
10168,0,EVERGREEN SHRUBS,RUBY,3
10169,0,EVERGREEN SHRUBS,RUBY,3
10170,0,EVERGREEN SHRUBS,RUBY,3
10171,0,EVERGREEN SHRUBS,RUBY,3
10172,0,NON VEGETATED,RUBY,7
10173,0,NON VEGETATED,RUBY,7
10174,0,GRAMINOIDS,RUBY,5
10175,0,BRYOPHYTES,RUBY,1
10176,0,BRYOPHYTES,RUBY,1
10177,0,BRYOPHYTES,RUBY,1
10178,0,GRAMINOIDS,RUBY,5
10179,0,GRAMINOIDS,RUBY,5
10180,0,EVERGREEN SHRUBS,RUBY,3
10181,0,DECIDUOUS SHRUBS,RUBY,2
10182,0,DECIDUOUS SHRUBS,RUBY,2
10183,0,BRYOPHYTES,RUBY,1
10184,0,NON VEGETATED,RUBY,7
10185,0,GRAMINOIDS,RUBY,5
10186,0,DECIDUOUS SHRUBS,RUBY,2
10187,0,BRYOPHYTES,RUBY,1
10188,0,FORBS,RUBY,4
10189,0,FORBS,RUBY,4
10190,0,FORBS,RUBY,4
10191,0,FORBS,RUBY,4
10192,0,FORBS,RUBY,4
10193,0,FORBS,RUBY,4
10194,0,DECIDUOUS SHRUBS,RUBY,2
10195,0,DECIDUOUS SHRUBS,RUBY,2
10196,0,DECIDUOUS SHRUBS,RUBY,2
10197,0,GRAMINOIDS,RUBY,5
10198,0,DECIDUOUS SHRUBS,SCHAR,2
10199,0,EVERGREEN SHRUBS,SCHAR,3
10200,0,EVERGREEN SHRUBS,SCHAR,3
10201,0,EVERGREEN SHRUBS,SCHAR,3
10202,0,EVERGREEN SHRUBS,SCHAR,3
10203,0,EVERGREEN SHRUBS,SCHAR,3
10204,0,EVERGREEN SHRUBS,SCHAR,3
10205,0,NON VEGETATED,SCHAR,7
10206,0,EVERGREEN SHRUBS,SCHAR,3
10207,0,EVERGREEN SHRUBS,SCHAR,3
10208,0,EVERGREEN SHRUBS,SCHAR,3
10209,0,EVERGREEN SHRUBS,SCHAR,3
10210,0,DECIDUOUS SHRUBS,SCHAR,2
10211,0,EVERGREEN SHRUBS,SCHAR,3
10212,0,EVERGREEN SHRUBS,SCHAR,3
10213,0,EVERGREEN SHRUBS,SCHAR,3
10214,0,EVERGREEN SHRUBS,SCHAR,3
10215,0,EVERGREEN SHRUBS,SCHAR,3
10216,0,EVERGREEN SHRUBS,SCHAR,3
10217,0,EVERGREEN SHRUBS,SCHAR,3
10218,0,EVERGREEN SHRUBS,SCHAR,3
10219,0,EVERGREEN SHRUBS,SCHAR,3
10220,0,DECIDUOUS SHRUBS,SCHAR,2
10221,0,NON VEGETATED,SCHAR,7
10222,0,NON VEGETATED,SCHAR,7
10223,0,NON VEGETATED,SCHAR,7
10224,0,NON VEGETATED,SCHAR,7
10225,0,BRYOPHYTES,SCHAR,1
10226,0,NON VEGETATED,SCHAR,7
10227,0,NON VEGETATED,SCHAR,7
10228,0,NON VEGETATED,SCHAR,7
10229,0,NON VEGETATED,SCHAR,7
10230,0,GRAMINOIDS,SCHAR,5
10231,0,BRYOPHYTES,SCHAR,1
10232,0,BRYOPHYTES,SCHAR,1
10233,0,BRYOPHYTES,SCHAR,1
10234,0,BRYOPHYTES,SCHAR,1
10235,0,BRYOPHYTES,SCHAR,1
10236,0,GRAMINOIDS,SCHAR,5
10237,0,DECIDUOUS SHRUBS,SCHAR,2
10238,0,DECIDUOUS SHRUBS,SCHAR,2
10239,0,DECIDUOUS SHRUBS,SCHAR,2
10240,0,EVERGREEN SHRUBS,SCHAR,3
10241,0,EVERGREEN SHRUBS,SCHAR,3
10242,0,EVERGREEN SHRUBS,SCHAR,3
10243,0,EVERGREEN SHRUBS,SCHAR,3
10244,0,EVERGREEN SHRUBS,SCHAR,3
10245,0,EVERGREEN SHRUBS,SCHAR,3
10246,0,EVERGREEN SHRUBS,SCHAR,3
10247,0,EVERGREEN SHRUBS,SCHAR,3
10248,0,EVERGREEN SHRUBS,SCHAR,3
10249,0,EVERGREEN SHRUBS,SCHAR,3
10250,0,EVERGREEN SHRUBS,SCHAR,3
10251,0,LICHENS,SCHAR,6
10252,0,LICHENS,SCHAR,6
10253,0,LICHENS,SCHAR,6
10254,0,LICHENS,SCHAR,6
10255,0,LICHENS,SCHAR,6
10256,0,BRYOPHYTES,SCHAR,1
10257,0,LICHENS,SCHAR,6
10258,0,LICHENS,SCHAR,6
10259,0,LICHENS,SCHAR,6
10260,0,GRAMINOIDS,SCHAR,5
10261,0,LICHENS,SCHAR,6
10262,0,LICHENS,SCHAR,6
10263,0,NON VEGETATED,SCHAR,7
10264,0,BRYOPHYTES,SCHAR,1
10265,0,NON VEGETATED,SCHAR,7
10266,0,EVERGREEN SHRUBS,SCHAR,3
10267,0,GRAMINOIDS,SCHAR,5
10268,0,NON VEGETATED,SCHAR,7
10269,0,EVERGREEN SHRUBS,SCHAR,3
10270,0,EVERGREEN SHRUBS,SCHAR,3
10271,0,EVERGREEN SHRUBS,SCHAR,3
10272,0,EVERGREEN SHRUBS,SCHAR,3
10273,0,EVERGREEN SHRUBS,SCHAR,3
10274,0,EVERGREEN SHRUBS,SCHAR,3
10275,0,EVERGREEN SHRUBS,SCHAR,3
10276,0,BRYOPHYTES,SEELA,1
10277,0,BRYOPHYTES,SEELA,1
10278,0,BRYOPHYTES,SEELA,1
10279,0,BRYOPHYTES,SEELA,1
10280,0,BRYOPHYTES,SEELA,1
10281,0,BRYOPHYTES,SEELA,1
10282,0,BRYOPHYTES,SEELA,1
10283,0,BRYOPHYTES,SEELA,1
10284,0,BRYOPHYTES,SEELA,1
10285,0,BRYOPHYTES,SEELA,1
10286,0,GRAMINOIDS,SEELA,5
10287,0,BRYOPHYTES,SEELA,1
10288,0,BRYOPHYTES,SEELA,1
10289,0,BRYOPHYTES,SEELA,1
10290,0,BRYOPHYTES,SEELA,1
10291,0,BRYOPHYTES,SEELA,1
10292,0,BRYOPHYTES,SEELA,1
10293,0,BRYOPHYTES,SEELA,1
10294,0,BRYOPHYTES,SEELA,1
10295,0,BRYOPHYTES,SEELA,1
10296,0,BRYOPHYTES,SEELA,1
10297,0,BRYOPHYTES,SEELA,1
10298,0,BRYOPHYTES,SEELA,1
10299,0,BRYOPHYTES,SEELA,1
10300,0,LICHENS,SEELA,6
10301,0,LICHENS,SEELA,6
10302,0,LICHENS,SEELA,6
10303,0,LICHENS,SEELA,6
10304,0,LICHENS,SEELA,6
10305,0,LICHENS,SEELA,6
10306,0,LICHENS,SEELA,6
10307,0,LICHENS,SEELA,6
10308,0,LICHENS,SEELA,6
10309,0,LICHENS,SEELA,6
10310,0,LICHENS,SEELA,6
10311,0,LICHENS,SEELA,6
10312,0,EVERGREEN SHRUBS,SEELA,3
10313,0,EVERGREEN SHRUBS,SEELA,3
10314,0,EVERGREEN SHRUBS,SEELA,3
10315,0,LICHENS,SEELA,6
10316,0,LICHENS,SEELA,6
10317,0,BRYOPHYTES,SEELA,1
10318,0,BRYOPHYTES,SEELA,1
10319,0,BRYOPHYTES,SEELA,1
10320,0,BRYOPHYTES,SEELA,1
10321,0,BRYOPHYTES,SEELA,1
10322,0,BRYOPHYTES,SEELA,1
10323,0,LICHENS,SEELA,6
10324,0,LICHENS,SEELA,6
10325,0,LICHENS,SEELA,6
10326,0,BRYOPHYTES,SEELA,1
10327,0,GRAMINOIDS,SIXTYMILE,5
10328,0,LICHENS,SIXTYMILE,6
10329,0,LICHENS,SIXTYMILE,6
10330,0,BRYOPHYTES,SIXTYMILE,1
10331,0,BRYOPHYTES,SIXTYMILE,1
10332,0,LICHENS,SIXTYMILE,6
10333,0,BRYOPHYTES,SIXTYMILE,1
10334,0,LICHENS,SIXTYMILE,6
10335,0,LICHENS,SIXTYMILE,6
10336,0,NON VEGETATED,SIXTYMILE,7
10337,0,LICHENS,SIXTYMILE,6
10338,0,LICHENS,SIXTYMILE,6
10339,0,LICHENS,SIXTYMILE,6
10340,0,EVERGREEN SHRUBS,SIXTYMILE,3
10341,0,LICHENS,SIXTYMILE,6
10342,0,EVERGREEN SHRUBS,SIXTYMILE,3
10343,0,EVERGREEN SHRUBS,SIXTYMILE,3
10344,0,BRYOPHYTES,SIXTYMILE,1
10345,0,LICHENS,SIXTYMILE,6
10346,0,LICHENS,SIXTYMILE,6
10347,0,LICHENS,SIXTYMILE,6
10348,0,LICHENS,SIXTYMILE,6
10349,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10350,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10351,0,NON VEGETATED,SIXTYMILE,7
10352,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10353,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10354,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10355,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10356,0,BRYOPHYTES,SIXTYMILE,1
10357,0,NON VEGETATED,SIXTYMILE,7
10358,0,NON VEGETATED,SIXTYMILE,7
10359,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10360,0,GRAMINOIDS,SIXTYMILE,5
10361,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10362,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10363,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10364,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10365,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10366,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10367,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10368,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10369,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10370,0,DECIDUOUS SHRUBS,SIXTYMILE,2
10371,0,LICHENS,SNOWFENCE,6
10372,0,LICHENS,SNOWFENCE,6
10373,0,LICHENS,SNOWFENCE,6
10374,0,LICHENS,SNOWFENCE,6
10375,0,LICHENS,SNOWFENCE,6
10376,0,LICHENS,SNOWFENCE,6
10377,0,LICHENS,SNOWFENCE,6
10378,0,LICHENS,SNOWFENCE,6
