site_code,quadrat_num,species_code,cover_percent,PFT_fine,PFT_coarse,site_date,measurement_scale
UPPERPALDO,30m,THAMN,1,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,30m,CLASTY,20,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,30m,LITTER,16,LITTER,LITTER,6/21/2018,0.25
UPPERPALDO,30m,CAREX,5,SEDGES,GRAMINOIDS,6/21/2018,0.25
UPPERPALDO,30m,LICHEN TOTAL,35,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,30m,SHRUB TOTAL,20,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,30m,DECID TOTAL,4,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,30m,EG TOTAL,16,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,30m,GRAMINOID TOTAL,20,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,30m,FORB TOTAL,1,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,40m,MOSS,40,BRYOPHYTES,BRYOPHYTES,6/21/2018,0.25
UPPERPALDO,40m,SALPHL,2,DECIDUOUS SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,40m,PEDIC,0.01,FORBS,FORBS,6/21/2018,0.25
UPPERPALDO,40m,HIEALP,14,GRASSES,GRAMINOIDS,6/21/2018,0.25
UPPERPALDO,40m,CLAMIT,18,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,40m,SPHGLO,12,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,40m,CLADO,5,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,40m,LICHEN FRAGMENTS,8,LITTER,LITTER,6/21/2018,0.25
UPPERPALDO,40m,LUZUL,0.01,RUSHES,GRAMINOIDS,6/21/2018,0.25
UPPERPALDO,40m,CAREX,1,SEDGES,GRAMINOIDS,6/21/2018,0.25
UPPERPALDO,40m,LICHEN TOTAL,35,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,40m,SHRUB TOTAL,2,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,40m,GRAMINOID TOTAL,15,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,40m,FORB TOTAL,0.01,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,50m,MOSS,20,BRYOPHYTES,BRYOPHYTES,6/21/2018,0.25
UPPERPALDO,50m,BETNAN,46,DECIDUOUS SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,50m,VACULI,1,DECIDUOUS SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,50m,EMPNIG,11,EVERGREEN SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,50m,VACVIT,4,EVERGREEN SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,50m,CLAMIT,2,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,50m,CLARAN,1,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,50m,CETCUC,0.01,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,50m,CETNIV,0.01,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,50m,PELAPH,2,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,50m,MASRIC,2,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,50m,CLADO,1,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,50m,CAREX,10,SEDGES,GRAMINOIDS,6/21/2018,0.25
UPPERPALDO,50m,LICHEN TOTAL,8,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,50m,SHRUB TOTAL,60,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,50m,DWARF SHRUB TOTAL,16,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,50m,GRAMINOID TOTAL,10,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,50m,FORB TOTAL,0,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,60m,BARE,2,BARE GROUND,BARE GROUND,6/21/2018,0.25
UPPERPALDO,60m,MOSS,4,BRYOPHYTES,BRYOPHYTES,6/21/2018,0.25
UPPERPALDO,60m,BETNAN,0.01,DECIDUOUS SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,60m,EMPNIG,8,EVERGREEN SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,60m,VACVIT,0.01,EVERGREEN SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,60m,LOIPRO,2,EVERGREEN SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,60m,POLBIS,0.01,FORBS,FORBS,6/21/2018,0.25
UPPERPALDO,60m,HIEALP,18,GRASSES,GRAMINOIDS,6/21/2018,0.25
UPPERPALDO,60m,CLAMIT,4,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,60m,CLARAN,0.01,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,60m,CETCUC,0.01,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,60m,CETNIV,1,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,60m,MASRIC,0.01,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,60m,CLADO,12,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,60m,CRUST,15,LITTER,LITTER,6/21/2018,0.25
UPPERPALDO,60m,LITTER,8,LITTER,LITTER,6/21/2018,0.25
UPPERPALDO,60m,LICHEN FRAGMENTS,7,LITTER,LITTER,6/21/2018,0.25
UPPERPALDO,60m,ROCK,2,ROCKS,ROCKS,6/21/2018,0.25
UPPERPALDO,60m,CAREX,17,SEDGES,GRAMINOIDS,6/21/2018,0.25
UPPERPALDO,60m,LICHEN TOTAL,18,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,60m,SHRUB TOTAL,10,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,60m,DWARF SHRUB TOTAL,10,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,60m,GRAMINOID TOTAL,35,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,60m,FORB TOTAL,0.01,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,70m,BARE,2,BARE GROUND,BARE GROUND,6/21/2018,0.25
UPPERPALDO,70m,MOSS,4,BRYOPHYTES,BRYOPHYTES,6/21/2018,0.25
UPPERPALDO,70m,BETNAN,75,DECIDUOUS SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,70m,PEDIC,0.01,FORBS,FORBS,6/21/2018,0.25
UPPERPALDO,70m,GRASS UNK,0.01,GRAMINOIDS,GRAMINOIDS,6/21/2018,0.25
UPPERPALDO,70m,CLAMIT,1,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,70m,MASRIC,2,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,70m,CLADO,4,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,70m,CRUST,2,LITTER,LITTER,6/21/2018,0.25
UPPERPALDO,70m,LITTER,2,LITTER,LITTER,6/21/2018,0.25
UPPERPALDO,70m,CAREX,8,SEDGES,GRAMINOIDS,6/21/2018,0.25
UPPERPALDO,70m,LICHEN TOTAL,7,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,70m,SHRUB TOTAL,75,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,70m,GRAMINOID TOTAL,8,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,70m,FORB TOTAL,0.01,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,80m,MOSS,20,BRYOPHYTES,BRYOPHYTES,6/21/2018,0.25
UPPERPALDO,80m,LYCOP,0.01,CLUBMOSSES,FORBS,6/21/2018,0.25
UPPERPALDO,80m,SALPHL,9,DECIDUOUS SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,80m,EMPNIG,3,EVERGREEN SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,80m,VACVIT,0.01,EVERGREEN SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,80m,LOIPRO,13,EVERGREEN SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,80m,PEDIC,0.01,FORBS,FORBS,6/21/2018,0.25
UPPERPALDO,80m,ANEMO,1,FORBS,FORBS,6/21/2018,0.25
UPPERPALDO,80m,HIEALP,6,GRASSES,GRAMINOIDS,6/21/2018,0.25
UPPERPALDO,80m,CLAMIT,9,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,80m,CLARAN,3,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,80m,STEREO,1,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,80m,CETCUC,1,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,80m,THAVER,1,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,80m,LITTER,21,LITTER,LITTER,6/21/2018,0.25
UPPERPALDO,80m,ROCK,10,ROCKS,ROCKS,6/21/2018,0.25
UPPERPALDO,80m,CAREX,2,SEDGES,GRAMINOIDS,6/21/2018,0.25
UPPERPALDO,80m,LICHEN TOTAL,15,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,80m,SHRUB TOTAL,25,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,80m,DWARF SHRUB TOTAL,25,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,80m,GRAMINOID TOTAL,8,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,80m,FORB TOTAL,1,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,90m,BARE,12,BARE GROUND,BARE GROUND,6/21/2018,0.25
UPPERPALDO,90m,MOSS,10,BRYOPHYTES,BRYOPHYTES,6/21/2018,0.25
UPPERPALDO,90m,BETNAN,21,DECIDUOUS SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,90m,SALPHL,8,DECIDUOUS SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,90m,VACVIT,4,EVERGREEN SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,90m,LOIPRO,1,EVERGREEN SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,90m,EMPNIG,1,EVERGREEN SHRUBS,SHRUBS,6/21/2018,0.25
UPPERPALDO,90m,GENPRO,0.01,FORBS,FORBS,6/21/2018,0.25
UPPERPALDO,90m,HIEALP,8,GRASSES,GRAMINOIDS,6/21/2018,0.25
UPPERPALDO,90m,CLAMIT,11,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,90m,CLARAN,1,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,90m,SPHGLO,5,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,90m,THAVER,1,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,90m,CLADO,1,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,90m,ALEOCH,0.01,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,90m,BRYDIV,0.01,LICHENS,LICHENS,6/21/2018,0.25
UPPERPALDO,90m,LITTER,10,LITTER,LITTER,6/21/2018,0.25
UPPERPALDO,90m,ROCK,6,ROCKS,ROCKS,6/21/2018,0.25
UPPERPALDO,90m,LICHEN TOTAL,19,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,90m,SHRUB TOTAL,35,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,90m,DWARF SHRUB TOTAL,14,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,90m,GRAMINOID TOTAL,8,TOTAL,TOTAL,6/21/2018,0.25
UPPERPALDO,90m,FORB TOTAL,0.01,TOTAL,TOTAL,6/21/2018,0.25
UPPERQUARRY,0m,MOSS,4,BRYOPHYTES,BRYOPHYTES,7/8/2019,0.25
UPPERQUARRY,0m,BETNAN,4,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,0m,VACULI,2,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,0m,SALFUS,8,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,0m,LEDPAL,6,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,0m,VACVIT,0.01,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,0m,PEDLAB,0.01,FORBS,FORBS,7/8/2019,0.25
UPPERQUARRY,0m,LITTER,0.01,LITTER,LITTER,7/8/2019,0.25
UPPERQUARRY,0m,CAREX,37,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,0m,ERIANG,1,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,0m,ERIVAG,38,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,10m,MOSS,7,BRYOPHYTES,BRYOPHYTES,7/8/2019,0.25
UPPERQUARRY,10m,BETNAN,0.01,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,10m,VACULI,13,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,10m,SALPUL,1,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,10m,LEDPAL,18,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,10m,CETCUC,4,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,10m,DACARC,2,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,10m,CETISL,0.01,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,10m,ALECT,1,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,10m,CLASTY,0.01,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,10m,CLASTE,1,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,10m,CAREX,26,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,10m,ERIVAG,27,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,20m,MOSS,3,BRYOPHYTES,BRYOPHYTES,7/8/2019,0.25
UPPERQUARRY,20m,BETNAN,2,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,20m,SALPUL,1,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,20m,LEDPAL,27,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,20m,VACVIT,10,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,20m,CETCUC,6,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,20m,BRYOR,0.01,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,20m,ALECT,1,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,20m,CLASTE,2,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,20m,CETISL,1,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,20m,DACARC,0.01,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,20m,CLASTY,2,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,20m,LICHEN,0.01,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,20m,CLADO,0.01,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,20m,LITTER,0.01,LITTER,LITTER,7/8/2019,0.25
UPPERQUARRY,20m,CAREX,15,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,20m,ERIVAG,30,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,30m,MOSS,8,BRYOPHYTES,BRYOPHYTES,7/8/2019,0.25
UPPERQUARRY,30m,BETNAN,3,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,30m,SALPUL,3,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,30m,LEDPAL,2,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,30m,VACVIT,5,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,30m,EMPNIG,3,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,30m,PEDIC,1,FORBS,FORBS,7/8/2019,0.25
UPPERQUARRY,30m,ALECT,0.01,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,30m,CAREX,39,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,30m,ERIVAG,36,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,40m,MOSS,20,BRYOPHYTES,BRYOPHYTES,7/8/2019,0.25
UPPERQUARRY,40m,BETNAN,0.01,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,40m,VACULI,12,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,40m,SALPUL,1,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,40m,LEDPAL,1,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,40m,VACVIT,1,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,40m,EMPNIG,10,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,40m,PEDLAB,0.01,FORBS,FORBS,7/8/2019,0.25
UPPERQUARRY,40m,CETCUC,5,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,40m,ALECT,1,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,40m,CLASTE,0.01,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,40m,CETISL,1,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,40m,DACARC,3,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,40m,CAREX,45,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,40m,ERIANG,0.01,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,40m,ERIVAG,0.01,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,50m,MOSS,10,BRYOPHYTES,BRYOPHYTES,7/8/2019,0.25
UPPERQUARRY,50m,VACULI,5,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,50m,LEDPAL,8,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,50m,VACVIT,1,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,50m,EMPNIG,6,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,50m,PEDIC,0.01,FORBS,FORBS,7/8/2019,0.25
UPPERQUARRY,50m,CETCUC,2,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,50m,CETISL,1,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,50m,ALECT,9,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,50m,CLASTY,2,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,50m,CLASTE,1,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,50m,CLADO,0.01,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,50m,THAMN,0.01,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,50m,CAREX,30,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,50m,ERIVAG,25,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,60m,MOSS,22,BRYOPHYTES,BRYOPHYTES,7/8/2019,0.25
UPPERQUARRY,60m,BETNAN,8,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,60m,VACULI,1,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,60m,SALPUL,0.01,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,60m,LEDPAL,2,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,60m,VACVIT,0.01,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,60m,CETCUC,1,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,60m,LICHEN,1,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,60m,LICHEN,0.01,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,60m,LITTER,0.01,LITTER,LITTER,7/8/2019,0.25
UPPERQUARRY,60m,CAREX,0.01,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,60m,ERIVAG,65,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,70m,MOSS,16,BRYOPHYTES,BRYOPHYTES,7/8/2019,0.25
UPPERQUARRY,70m,BETNAN,0.01,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,70m,VACULI,17,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,70m,LEDPAL,9,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,70m,VACVIT,1,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,70m,PEDIC,0.01,FORBS,FORBS,7/8/2019,0.25
UPPERQUARRY,70m,CETCUC,2,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,70m,CETISL,1,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,70m,CLASTY,2,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,70m,CLASTE,2,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,70m,CAREX,0.01,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,70m,ERIVAG,41,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,70m,ERIANG,9,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,80m,MOSS,10,BRYOPHYTES,BRYOPHYTES,7/8/2019,0.25
UPPERQUARRY,80m,BETNAN,6,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,80m,VACULI,3,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,80m,SALPUL,0.01,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,80m,LEDPAL,7,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,80m,VACVIT,1,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,80m,EMPNIG,3,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,80m,PEDLAB,0.01,FORBS,FORBS,7/8/2019,0.25
UPPERQUARRY,80m,CETCUC,0.01,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,80m,CAREX,0.01,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,80m,ERIVAG,70,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,90m,MOSS,3,BRYOPHYTES,BRYOPHYTES,7/8/2019,0.25
UPPERQUARRY,90m,BETNAN,1,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,90m,VACULI,24,DECIDUOUS SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,90m,LEDPAL,8,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,90m,VACVIT,3,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,90m,EMPNIG,18,EVERGREEN SHRUBS,SHRUBS,7/8/2019,0.25
UPPERQUARRY,90m,CETCUC,4,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,90m,DACARC,0.01,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,90m,CETISL,1,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,90m,CLASTY,0.01,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,90m,CLASTE,2,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,90m,CLADO,1,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,90m,THAMN,0.01,LICHENS,LICHENS,7/8/2019,0.25
UPPERQUARRY,90m,CAREX,27,SEDGES,GRAMINOIDS,7/8/2019,0.25
UPPERQUARRY,90m,ERIVAG,8,SEDGES,GRAMINOIDS,7/8/2019,0.25
WHEATEAR,0m,BARE,1,BARE GROUND,BARE GROUND,8/11/2019,0.25
WHEATEAR,0m,MOSS,3,BRYOPHYTES,BRYOPHYTES,8/11/2019,0.25
WHEATEAR,0m,DRYOCT,80,EVERGREEN SHRUBS,SHRUBS,8/11/2019,0.25
WHEATEAR,0m,ANTFRI,0.01,FORBS,FORBS,8/11/2019,0.25
WHEATEAR,0m,HIEALP,1,GRASSES,GRAMINOIDS,8/11/2019,0.25
WHEATEAR,0m,STEREO,0.01,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,0m,CETNIV,0.01,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,0m,ALECT,3,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,0m,BRYOR,0.01,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,0m,CETLAE,1,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,0m,CETCUC,0.01,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,0m,THAMN,0.01,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,0m,CLAMIT,1,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,0m,CRUSTOSE,1,LITTER,LITTER,8/11/2019,0.25
WHEATEAR,0m,LITTER,3,LITTER,LITTER,8/11/2019,0.25
WHEATEAR,0m,ROCK,3,ROCKS,ROCKS,8/11/2019,0.25
WHEATEAR,0m,CAREX,3,SEDGES,GRAMINOIDS,8/11/2019,0.25
WHEATEAR,10m,MOSS,9,BRYOPHYTES,BRYOPHYTES,8/11/2019,0.25
WHEATEAR,10m,SALPHL,3,DECIDUOUS SHRUBS,SHRUBS,8/11/2019,0.25
WHEATEAR,10m,CASTET,26,EVERGREEN SHRUBS,SHRUBS,8/11/2019,0.25
WHEATEAR,10m,VACVIT,5,EVERGREEN SHRUBS,SHRUBS,8/11/2019,0.25
WHEATEAR,10m,PODIS,4,FORBS,FORBS,8/11/2019,0.25
WHEATEAR,10m,HIEALP,4,GRASSES,GRAMINOIDS,8/11/2019,0.25
WHEATEAR,10m,CLAMIT,18,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,10m,CLARAN,2,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,10m,CLAUNC,1,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,10m,CETLAE,5,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,10m,CETNIV,1,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,10m,DACARC,1,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,10m,ALEOCH,2,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,10m,SPHGLO,4,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,10m,STEREO,3,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,10m,THAMN,3,LICHENS,LICHENS,8/11/2019,0.25
WHEATEAR,10m,ROCK,4,ROCKS,ROCKS,8/11/2019,0.25
WHEATEAR,10m,CAREX,5,SEDGES,GRAMINOIDS,8/11/2019,0.25
